Target Gene File	gene1	gene2	entrezid1	entrezid2	AMP/DEL	AMP/DEL	pval1	pval2	pval3
EGFR_wholegenome_results	440498	HSBP1L1	1956	EGFR	Deletion	Amplification	1.22E-02	0.020724656	0.027248441
EGFR_wholegenome_results	54758	KLHDC4	1956	EGFR	Deletion	Amplification	0.012747408	0.020724656	0.020376932
EGFR_wholegenome_results	197322	ACSF3	1956	EGFR	Deletion	Amplification	2.63E-02	0.020724656	0.020136752
EGFR_wholegenome_results	57338	JPH3	1956	EGFR	Deletion	Amplification	3.26E-02	0.020724656	0.020637558
EGFR_wholegenome_results	400655	LINC02864	1956	EGFR	Deletion	Amplification	4.01E-02	0.020724656	0.028459737
EGFR_wholegenome_results	100505776	LINC01541	1956	EGFR	Deletion	Amplification	4.13E-02	0.020724656	0.028459737
EGFR_wholegenome_results	284274	SMIM21	1956	EGFR	Deletion	Amplification	4.13E-02	0.020724656	0.028459737
EGFR_wholegenome_results	400657	LINC00909	1956	EGFR	Deletion	Amplification	4.27E-02	0.020724656	0.02991299
EGFR_wholegenome_results	100128881	VPS9D1-AS1	1956	EGFR	Deletion	Amplification	4.28E-02	0.020724656	0.019517481
EGFR_wholegenome_results	201456	FBXO15	1956	EGFR	Deletion	Amplification	4.49E-02	0.020724656	0.028459737
ERBB2_wholegenome_results	2064	ERBB2	157313	CDCA2	Amplification	Deletion	6.93E-33	4.78E-05	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	2796	GNRH1	Amplification	Deletion	6.93E-33	4.78E-05	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	148	ADRA1A	Amplification	Deletion	6.93E-33	7.39E-05	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	55872	PBK	Amplification	Deletion	6.93E-33	0.000188621	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	286133	SCARA5	Amplification	Deletion	6.93E-33	0.000188621	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	157570	ESCO2	Amplification	Deletion	6.93E-33	0.000203298	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	4017	LOXL2	Amplification	Deletion	6.93E-33	0.000254025	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	91782	CHMP7	Amplification	Deletion	6.93E-33	0.000254025	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	157310	PEBP4	Amplification	Deletion	6.93E-33	0.000263555	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	9639	ARHGEF10	Amplification	Deletion	6.93E-33	0.00027342	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	389641	LOC389641	Amplification	Deletion	6.93E-33	0.000316445	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	27299	ADAMDEC1	Amplification	Deletion	6.93E-33	0.000659826	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	9228	DLGAP2	Amplification	Deletion	6.93E-33	0.000843353	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	10174	SORBS3	Amplification	Deletion	6.93E-33	0.000981994	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	1508	CTSB	Amplification	Deletion	6.93E-33	0.001058967	0.040557424
ERBB2_wholegenome_results	2064	ERBB2	55326	AGPAT5	Amplification	Deletion	6.93E-33	0.001073159	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	9172	MYOM2	Amplification	Deletion	6.93E-33	0.001099512	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	1667	DEFA1	Amplification	Deletion	6.93E-33	0.001147153	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	157574	FBXO16	Amplification	Deletion	6.93E-33	0.001229921	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	51312	SLC25A37	Amplification	Deletion	6.93E-33	0.001267022	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	55909	BIN3	Amplification	Deletion	6.93E-33	0.002125553	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	9920	KBTBD11	Amplification	Deletion	6.93E-33	0.002200461	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	7732	RNF112	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	172	AFG3L1P	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	2039	DMTN	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	100130015	URAHP	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	11030	RBPMS	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	81620	CDT1	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	8822	FGF17	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	10381	TUBB3	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9796	PHYHIP	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	8558	CDK10	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	92822	ZNF276	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	283860	LINC00304	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	400322	HERC2P2	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	157697	ERICH1	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9824	ARHGAP11A	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	286097	MICU3	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	643699	GOLGA8N	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	161725	OTUD7A	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	79007	DBNDD1	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	63898	SH2D4A	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	6542	SLC7A2	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	440248	HERC2P9	Amplification	Deletion	6.93E-33	0.003424489	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	321	APBA2	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	79791	FBXO31	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	57604	TRMT9B	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	653720	GOLGA8M	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	5598	MAPK7	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	6422	SFRP1	Amplification	Deletion	6.93E-33	0.003706473	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	55124	PIWIL2	Amplification	Deletion	6.93E-33	0.003832196	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	100128750	RBPMS-AS1	Amplification	Deletion	6.93E-33	0.003855239	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	64641	EBF2	Amplification	Deletion	6.93E-33	0.00394598	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	2175	FANCA	Amplification	Deletion	6.93E-33	0.00400941	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	80346	REEP4	Amplification	Deletion	6.93E-33	0.00400941	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	115992	RNF166	Amplification	Deletion	6.93E-33	0.00400941	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	100287036	LOC100287036	Amplification	Deletion	6.93E-33	0.004334658	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9605	VPS9D1	Amplification	Deletion	6.93E-33	0.004683649	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	100288637	LOC100288637	Amplification	Deletion	6.93E-33	0.004683649	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9258	MFHAS1	Amplification	Deletion	6.93E-33	0.004895687	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	317719	KLHL10	Amplification	Deletion	6.93E-33	0.005057886	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	92806	CENPBD1	Amplification	Deletion	6.93E-33	0.005057886	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	10161	LPAR6	Amplification	Deletion	6.93E-33	0.005057886	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	6781	STC1	Amplification	Deletion	6.93E-33	0.005163367	4.09E-05
ERBB2_wholegenome_results	2064	ERBB2	22850	ADNP2	Amplification	Deletion	6.93E-33	0.005458952	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	283755	HERC2P3	Amplification	Deletion	6.93E-33	0.005458952	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	54849	DEF8	Amplification	Deletion	6.93E-33	0.005458952	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	283796	GOLGA8IP	Amplification	Deletion	6.93E-33	0.005458952	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	4772	NFATC1	Amplification	Deletion	6.93E-33	0.005888508	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	101059918	GOLGA8R	Amplification	Deletion	6.93E-33	0.005888508	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	286042	FAM86B3P	Amplification	Deletion	6.93E-33	0.006298749	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	286046	XKR6	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	10907	TXNL4A	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	64760	FAM160B2	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	8926	SNURF	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	26585	GREM1	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	29883	CNOT7	Amplification	Deletion	6.93E-33	0.006348296	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	4239	MFAP4	Amplification	Deletion	6.93E-33	0.006840145	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	81614	NIPA2	Amplification	Deletion	6.93E-33	0.006840145	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	526	ATP6V1B2	Amplification	Deletion	6.93E-33	0.006927809	0.000723156
ERBB2_wholegenome_results	2064	ERBB2	400579	LINC02076	Amplification	Deletion	6.93E-33	0.00736597	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9780	PIEZO1	Amplification	Deletion	6.93E-33	0.00736597	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	157627	MIR124-1HG	Amplification	Deletion	6.93E-33	0.007383522	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	4157	MC1R	Amplification	Deletion	6.93E-33	0.007927774	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	1102	RCBTB2	Amplification	Deletion	6.93E-33	0.008527653	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	252969	NEIL2	Amplification	Deletion	6.93E-33	0.008916321	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	147166	TRIM16L	Amplification	Deletion	6.93E-33	0.009167798	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	9046	DOK2	Amplification	Deletion	6.93E-33	0.009167798	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	81551	STMN4	Amplification	Deletion	6.93E-33	0.009817462	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	6416	MAP2K4	Amplification	Deletion	6.93E-33	0.009850493	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	390748	PABPN1L	Amplification	Deletion	6.93E-33	0.010578125	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	57805	CCAR2	Amplification	Deletion	6.93E-33	0.010727278	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	29123	ANKRD11	Amplification	Deletion	6.93E-33	0.011353177	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	197322	ACSF3	Amplification	Deletion	6.93E-33	0.012178236	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	23484	LEPROTL1	Amplification	Deletion	6.93E-33	0.013055994	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	427	ASAH1	Amplification	Deletion	6.93E-33	0.013055994	0.003894779
ERBB2_wholegenome_results	2064	ERBB2	728047	GOLGA8O	Amplification	Deletion	6.93E-33	0.013989248	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	23191	CYFIP1	Amplification	Deletion	6.93E-33	0.013989248	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	100128890	FAM66B	Amplification	Deletion	6.93E-33	0.014355961	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	55756	INTS9	Amplification	Deletion	6.93E-33	0.014355961	0.000156584
ERBB2_wholegenome_results	2064	ERBB2	4692	NDN	Amplification	Deletion	6.93E-33	0.014980899	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	203190	LGI3	Amplification	Deletion	6.93E-33	0.014980899	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	653125	GOLGA8K	Amplification	Deletion	6.93E-33	0.016033961	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	123606	NIPA1	Amplification	Deletion	6.93E-33	0.016033961	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	750	GAS8-AS1	Amplification	Deletion	6.93E-33	0.016033961	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	6440	SFTPC	Amplification	Deletion	6.93E-33	0.016033961	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	57732	ZFYVE28	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	218	ALDH3A1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	1609	DGKQ	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	54883	CWC25	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	7153	TOP2A	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	6356	CCL11	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	201266	SLC39A11	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	990	CDC6	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	79963	ABCA11P	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	256691	MAMDC2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4302	MLLT6	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	6452	SH3BP2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	836	CASP3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	22794	CASC3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	79142	PHF23	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2648	KAT2A	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	10460	TACC3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4185	ADAM11	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4481	MSR1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	135293	PM20D2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	10815	CPLX1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	23580	CDC42EP4	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	284111	SLC13A5	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	285463	CTBP1-AS	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4636	MYL5	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	79990	PLEKHH3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2570	GABRR2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	3425	IDUA	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	26118	WSB1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	84197	POMK	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	221154	MICU2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4301	AFDN	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	80174	DBF4B	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	6777	STAT5B	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	79682	CENPU	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2580	GAK	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2670	GFAP	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	124944	C17orf49	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	8973	CHRNA6	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	54478	PIMREG	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	79981	FRMD1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	339287	MSL1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2145	EZH1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	114659	LRRC37B	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	51131	PHF11	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	687	KLF9	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	57654	UVSSA	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	84286	TMEM175	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	54872	PIGG	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2826	CCR10	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	100507244	MAMDC2-AS1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	651430	FLJ38576	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	6752	SSTR2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	113026	PLCD3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	162515	SLC16A11	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	25854	FAM149A	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	253769	WDR27	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	286343	LURAP1L	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	3551	IKBKB	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	4331	MNAT1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	3927	LASP1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	8844	KSR1	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	27175	TUBG2	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	6263	RYR3	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	84817	TXNDC17	Amplification	Deletion	6.93E-33	0.016205043	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	2896	GRN	Amplification	Deletion	6.93E-33	0.016205043	0.01732755
ERBB2_wholegenome_results	2064	ERBB2	27164	SALL3	Amplification	Deletion	6.93E-33	0.016584492	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	7566	ZNF18	Amplification	Deletion	6.93E-33	0.016584492	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	389610	XKR5	Amplification	Deletion	6.93E-33	0.017084567	3.71E-05
ERBB2_wholegenome_results	2064	ERBB2	9	NAT1	Amplification	Deletion	6.93E-33	0.017151554	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	80148	SLC66A2	Amplification	Deletion	6.93E-33	0.017151554	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	169270	ZNF596	Amplification	Deletion	6.93E-33	0.017151554	0.003161222
ERBB2_wholegenome_results	2064	ERBB2	4023	LPL	Amplification	Deletion	6.93E-33	0.017248741	0.000687104
ERBB2_wholegenome_results	2064	ERBB2	23137	SMC5	Amplification	Deletion	6.93E-33	0.017604617	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	56977	STOX2	Amplification	Deletion	6.93E-33	0.017604617	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	83891	SNX25	Amplification	Deletion	6.93E-33	0.017604617	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	101929693	RARA-AS1	Amplification	Deletion	6.93E-33	0.017604617	0.015534282
ERBB2_wholegenome_results	2064	ERBB2	100529209	RNASEK-C17orf49	Amplification	Deletion	6.93E-33	0.017604617	0.015534282
